confirmed_cases,confirmed_deaths,majority_vaccinated,population_vaccinated
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
1,0,NV,0
1,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
5,0,NV,0
6,0,NV,0
6,0,NV,0
6,0,NV,0
6,0,NV,0
6,0,NV,0
6,0,NV,0
6,0,NV,0
9,0,NV,0
13,0,NV,0
13,0,NV,0
16,0,NV,0
16,0,NV,0
22,0,NV,0
26,1,NV,0
26,1,NV,0
26,1,NV,0
26,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
35,1,NV,0
54,1,NV,0
54,1,NV,0
54,1,NV,0
54,1,NV,0
54,1,NV,0
54,1,NV,0
64,1,NV,0
64,1,NV,0
64,1,NV,0
64,1,NV,0
64,1,NV,0
90,2,NV,0
90,2,NV,0
90,2,NV,0
96,2,NV,0
96,2,NV,0
96,2,NV,0
140,2,NV,0
242,2,NV,0
284,2,NV,0
319,2,NV,0
319,2,NV,0
327,2,NV,0
327,2,NV,0
339,2,NV,0
339,2,NV,0
339,2,NV,0
339,2,NV,0
339,2,NV,0
130,2,NV,0
130,2,NV,0
135,3,NV,0
135,3,NV,0
135,3,NV,0
191,3,NV,0
191,3,NV,0
208,3,NV,0
210,3,NV,0
210,3,NV,0
224,3,NV,0
224,3,NV,0
232,3,NV,0
243,3,NV,0
244,3,NV,0
244,3,NV,0
261,3,NV,0
261,3,NV,0
261,3,NV,0
261,3,NV,0
288,4,NV,0
305,4,NV,0
305,4,NV,0
305,4,NV,0
388,5,NV,0
412,6,NV,0
442,6,NV,0
483,9,NV,0
532,9,NV,0
572,9,NV,0
597,11,NV,0
650,11,NV,0
650,11,NV,0
765,13,NV,0
807,13,NV,0
850,13,NV,0
902,13,NV,0
1017,14,NV,0
1053,14,NV,0
1124,14,NV,0
1149,16,NV,0
1187,19,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1199,21,NV,0
1285,23,NV,0
1285,23,NV,0
1378,26,NV,0
1378,26,NV,0
1378,26,NV,0
1378,26,NV,0
1378,26,NV,0
1463,28,NV,0
1602,31,NV,0
1602,31,NV,0
1602,31,NV,0
1602,31,NV,0
1602,31,NV,0
1690,34,NV,0
1694,34,NV,0
1694,34,NV,0
1694,34,NV,0
1770,35,NV,0
1770,35,NV,0
1770,35,NV,0
1805,36,NV,0
1805,36,NV,0
1805,36,NV,0
1805,36,NV,0
1805,36,NV,0
1805,36,NV,0
1914,38,NV,0
1936,38,NV,0
1936,38,NV,0
1936,38,NV,0
1936,38,NV,0
1936,38,NV,0
1936,38,NV,0
2001,38,NV,0
2014,38,NV,0
2014,38,NV,0
2014,38,NV,0
2063,39,NV,0
2063,39,NV,0
2063,39,NV,0
2063,39,NV,0
2095,39,NV,0
2095,39,NV,0
2095,39,NV,0
2115,39,NV,0
2115,39,NV,0
2115,39,NV,0
2115,39,NV,0
2145,40,NV,0
2145,40,NV,0
2145,40,NV,0
2145,40,NV,0
2145,40,NV,0
2145,40,NV,0
2145,40,NV,0
2194,40,NV,0
2194,40,NV,0
2194,40,NV,0
2213,40,NV,0
2213,40,NV,0
2213,40,NV,0
2213,40,NV,0
2242,40,NV,0
2242,40,NV,0
2242,40,NV,0
2242,40,NV,0
2267,40,NV,0
2267,40,NV,0
2267,40,NV,0
2280,40,NV,0
2280,40,NV,0
2280,40,NV,0
2280,40,NV,0
2280,40,NV,0
2294,40,NV,0
2294,40,NV,0
2325,40,NV,0
2325,40,NV,0
2325,40,NV,0
2325,40,NV,0
2340,40,NV,0
2340,40,NV,0
2340,40,NV,0
2357,41,NV,0
2357,41,NV,0
2357,41,NV,0
2357,41,NV,0
2357,41,NV,0
2357,41,NV,0
2357,41,NV,0
2411,41,NV,0
2411,41,NV,0
2411,41,NV,0
2411,41,NV,0
2411,41,NV,0
2411,41,NV,0
2411,41,NV,0
2478,41,NV,0
2496,41,NV,0
2496,41,NV,0
2496,41,NV,0
2496,41,NV,0
2496,41,NV,0
2496,41,NV,0
2557,41,NV,0
2557,41,NV,0
2557,41,NV,0
2557,41,NV,0
2557,41,NV,0
2557,41,NV,0
2557,41,NV,0
2643,41,NV,0
2643,41,NV,0
2643,41,NV,0
2643,41,NV,0
2683,41,NV,0
2683,41,NV,0
2683,41,NV,0
2745,43,NV,0
2745,43,NV,0
2745,43,NV,0
2745,43,NV,0
2745,43,NV,0
2781,43,NV,0
2781,43,NV,0
2844,43,NV,0
2844,43,NV,0
2844,43,NV,0
2844,43,NV,0
2844,43,NV,0
2884,43,NV,0
2884,43,NV,0
2916,43,NV,0
2916,43,NV,0
2916,43,NV,0
2916,43,NV,0
2916,43,NV,0
2916,43,NV,0
2916,43,NV,0
2974,43,NV,0
2974,43,NV,0
2974,43,NV,0
2974,43,NV,0
2974,43,NV,0
3015,43,NV,0
3015,43,NV,0
3055,44,NV,0
3055,44,NV,0
3055,44,NV,0
3055,44,NV,0
3055,44,NV,0
3073,44,NV,0
3073,44,NV,0
3090,44,NV,0
3090,44,NV,0
3090,44,NV,0
3090,44,NV,0
3090,44,NV,0
3090,44,NV,0
3090,44,NV,0
3152,44,NV,0
3152,44,NV,0
3152,44,NV,0
3152,44,NV,0
3167,44,NV,0
3167,44,NV,0
3167,44,NV,0
3205,44,NV,0
3205,44,NV,0
3205,44,NV,0
3205,44,NV,0
3205,44,NV,0
3205,44,NV,0
3205,44,NV,0
3251,44,NV,0
3251,44,NV,0
3251,44,NV,0
3251,44,NV,0
3251,44,NV,0
3251,44,NV,0
3304,44,NV,0
3304,44,NV,0
3304,44,NV,0
3304,44,NV,0
3304,44,NV,0
3304,44,NV,0
3363,46,NV,0
3363,46,NV,0
3413,46,NV,0
3413,46,NV,0
3413,46,NV,0
3413,46,NV,0
3413,46,NV,0
3413,46,NV,0
3413,46,NV,0
3557,46,NV,0
3582,48,NV,0
3643,48,NV,0
3643,48,NV,0
3643,48,NV,0
3643,48,NV,0
3643,48,NV,0
3786,48,NV,0
3786,48,NV,0
3786,48,NV,0
3786,48,NV,0
3893,52,NV,0
3893,52,NV,0
3893,52,NV,0
4119,54,NV,0
4119,54,NV,0
4193,55,NV,0
4193,55,NV,0
4193,55,NV,0
4193,55,NV,0
4193,55,NV,0
4560,56,NV,0
4560,56,NV,0
4560,56,NV,0
4560,56,NV,0
4560,56,NV,0
5039,62,NV,0
5039,62,NV,0
5143,65,NV,0
5143,65,NV,0
5143,65,NV,0
5143,65,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
5434,70,NV,0
6071,75,NV,0
6071,75,NV,0
6071,75,NV,0
6071,75,NV,0
6071,75,NV,0
6338,81,NV,0
6338,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6501,81,NV,0
6818,90,NV,0
6818,90,NV,0
6818,90,NV,0
6818,90,NV,0
6818,90,NV,0
7100,90,NV,0
7100,90,NV,0
7100,90,NV,0
7100,90,NV,0
7100,90,NV,0
7100,90,NV,0
7100,90,NV,0
7100,90,NV,0
7313,93,NV,0
7313,93,NV,0
7313,93,NV,0
7313,93,NV,0
7313,93,NV,0
7313,93,NV,0
7313,93,NV,0
7515,93,NV,0
7515,93,NV,0
7515,93,NV,0
7515,93,NV,0
7515,93,NV,0
7515,93,NV,0
7611,95,NV,0
7611,95,NV,0
7611,95,NV,0
7611,95,NV,0
7611,95,NV,0
7611,95,NV,0
7720,97,NV,0
7720,97,NV,0
7720,97,NV,0
7720,97,NV,0
7720,97,NV,0
7720,97,NV,0
7720,97,NV,0
7720,97,NV,0
7821,99,NV,0
7821,99,NV,0
7821,99,NV,0
7821,99,NV,0
7821,99,NV,0
7884,100,NV,0
7884,100,NV,0
7884,100,NV,0
7884,100,NV,0
7884,100,NV,0
7884,100,NV,0
7884,100,NV,0
7884,100,NV,0
7995,101,NV,0
7995,101,NV,0
7995,101,NV,0
7995,101,NV,0
7995,101,NV,0
7995,101,NV,0
7995,101,NV,0
8025,101,NV,0
8025,101,NV,0
8025,101,NV,0
8025,101,NV,0
8025,101,NV,0
8025,101,NV,0
8025,101,NV,0
8025,101,NV,0
8058,101,NV,0
8058,101,NV,0
8058,101,NV,0
8058,101,NV,0
8058,101,NV,0
8058,101,NV,0
8058,101,NV,0
8082,102,NV,0
8082,102,NV,0
8082,102,NV,0
8082,102,NV,0
8082,102,NV,0
8082,102,NV,0
8082,102,NV,0.04
8109,102,NV,0.04
8109,102,NV,0.04
8109,102,NV,0.04
8109,102,NV,0.04
8109,102,NV,0.04
8109,102,NV,0.04
8140,103,NV,0.04
8140,103,NV,0.04
8140,103,NV,0.04
8140,103,NV,0.04
8140,103,NV,0.04
8140,103,NV,0.04
8140,103,NV,0.04
8170,104,NV,0.04
8170,104,NV,0.04
8170,104,NV,0.04
8170,104,NV,0.04
8170,104,NV,0.04
8170,104,NV,0.04
8170,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8199,104,NV,0.07
8227,105,NV,0.07
8227,105,NV,0.07
8227,105,NV,0.07
8227,105,NV,0.07
8227,105,NV,0.07
8227,105,NV,0.09
8227,105,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8244,107,NV,0.09
8324,107,NV,0.09
8324,107,NV,0.09
8324,107,NV,0.11
8324,107,NV,0.11
8324,107,NV,0.11
8324,107,NV,0.11
8394,108,NV,0.11
8394,108,NV,0.11
8394,108,NV,0.11
8394,108,NV,0.11
8394,108,NV,0.11
8394,108,NV,0.11
8394,108,NV,0.16
8608,110,NV,0.16
8608,110,NV,0.16
8608,110,NV,0.16
8608,110,NV,0.16
8608,110,NV,0.16
8608,110,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
9065,113,NV,0.16
10183,119,NV,0.16
10183,119,NV,0.16
10183,119,NV,0.16
10183,119,NV,0.16
10183,119,NV,0.16
12021,125,NV,0.16
12492,127,NV,0.16
12492,127,NV,0.16
12492,127,NV,0.16
13366,128,NV,0.16
13366,128,NV,0.16
13366,128,NV,0.16
13366,128,NV,0.16
13366,128,NV,0.16
15932,131,NV,0.16
15932,131,NV,0.16
16946,135,NV,0.16
16946,135,NV,0.16
16946,135,NV,0.16
16946,135,NV,0.16
16946,135,NV,0.16
19106,141,NV,0.16
19106,141,NV,0.16
19841,141,NV,0.16
19841,141,NV,0.16
19841,141,NV,0.16
19841,141,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
21450,146,NV,0.16
22958,154,NV,0.16
22958,154,NV,0.16
22958,154,NV,0.16
22958,154,NV,0.16
22958,154,NV,0.16
23890,159,NV,0.16
23890,159,NV,0.16
23890,159,NV,0.16
23890,159,NV,0.16
23890,159,NV,0.16
23890,159,NV,0.16
23890,159,NV,0.16
24335,159,NV,0.16
24335,159,NV,0.16
24335,159,NV,0.16
24335,159,NV,0.16
24335,159,NV,0.16
24335,159,NV,0.16
24335,159,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24560,161,NV,1.4
24678,161,NV,1.4
24678,161,NV,1.4
24749,161,NV,1.4
24749,161,NV,1.55
24749,161,NV,1.55
24749,161,NV,1.55
24749,161,NV,1.55
24749,161,NV,1.55
24749,161,NV,1.76
24804,161,NV,1.76
24804,161,NV,1.76
24804,161,NV,1.76
24804,161,NV,1.76
24804,161,NV,1.76
24804,161,NV,1.99
24804,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24833,161,NV,1.99
24846,161,NV,1.99
24846,161,NV,2.23
24846,161,NV,2.23
24846,161,NV,2.23
24846,161,NV,2.23
24846,161,NV,2.23
24850,161,NV,2.23
24850,161,NV,2.23
24850,161,NV,2.23
24850,161,NV,2.23
24850,161,NV,2.23
24850,161,NV,2.23
24850,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24863,161,NV,4.89
24897,161,NV,6.57
24897,161,NV,6.57
24897,161,NV,6.57
24897,161,NV,7.96
24897,161,NV,7.96
24897,161,NV,7.96
24907,161,NV,7.96
24907,161,NV,7.96
24907,161,NV,7.96
24907,161,NV,7.96
24907,161,NV,7.96
24907,161,NV,7.96
24907,161,NV,8.98
24935,161,NV,8.98
24935,161,NV,8.98
24935,161,NV,8.98
24935,161,NV,8.98
24935,161,NV,8.98
24935,161,NV,9.88
24935,161,NV,9.88
24935,161,NV,9.88
24935,161,NV,9.88
24935,161,NV,9.88
24935,161,NV,9.88
24935,161,NV,9.88
24935,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
25522,161,NV,10.65
26036,162,NV,10.65
26036,162,NV,10.65
26036,162,NV,10.65
26036,162,NV,10.65
26036,162,NV,10.65
26036,162,NV,10.65
26036,162,NV,12.17
26309,163,NV,12.17
26309,163,NV,12.17
26309,163,NV,12.17
26309,163,NV,12.17
26309,163,NV,12.17
26309,163,NV,12.17
26309,163,NV,12.17
26450,163,NV,12.17
26450,163,NV,12.17
26450,163,NV,12.17
26450,163,NV,12.17
26450,163,NV,12.17
26450,163,NV,12.17
26450,163,NV,12.17
26498,163,NV,12.17
26498,163,NV,12.17
26498,163,NV,13.24
26498,163,NV,13.24
26498,163,NV,13.24
26498,163,NV,13.24
26498,163,NV,13.24
26498,163,NV,13.24
26498,163,NV,13.24
26552,163,NV,13.24
26552,163,NV,13.24
26552,163,NV,13.24
26552,163,NV,13.24
26552,163,NV,13.24
26567,163,NV,13.24
26567,163,NV,13.24
26567,163,NV,13.24
26567,163,NV,13.24
26567,163,NV,13.24
26567,163,NV,13.24
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26567,163,NV,15.08
26575,163,NV,15.08
26575,163,NV,15.08
26575,163,NV,15.08
26575,163,NV,15.08
26575,163,NV,15.08
26575,163,NV,16.58
26575,163,NV,16.58
26575,163,NV,16.58
26575,163,NV,16.58
26575,163,NV,16.58
26575,163,NV,16.58
26575,163,NV,16.58
26575,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,16.58
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,18.88
26952,163,NV,19.62
26952,163,NV,19.62
26952,163,NV,19.62
26952,163,NV,19.62
26952,163,NV,19.62
26952,163,NV,19.63
26952,163,NV,19.63
26952,163,NV,19.63
26952,163,NV,19.63
26952,163,NV,19.63
26952,163,NV,19.63
26952,163,NV,19.63
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.66
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
26952,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27122,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27216,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27271,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,19.68
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27316,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27490,163,NV,20.11
27638,163,NV,20.11
27638,163,NV,20.11
27638,163,NV,20.11
27638,163,NV,20.11
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.14
27638,163,NV,20.15
27638,163,NV,20.15
27638,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.15
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.16
27782,163,NV,20.17
27912,163,NV,20.17
27912,163,NV,20.17
27912,163,NV,20.17
27912,163,NV,20.17
27912,163,NV,20.17
27912,163,NV,20.17
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
0,0,NV,0
1,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
2,0,NV,0
3,0,NV,0
15,0,NV,0
15,0,NV,0
20,1,NV,0
33,1,NV,0
40,1,NV,0
64,2,NV,0
75,4,NV,0
99,4,NV,0
114,4,NV,0
146,4,NV,0
152,7,NV,0
180,9,NV,0
207,11,NV,0
222,12,NV,0
246,12,NV,0
261,14,NV,0
282,16,NV,0
288,16,NV,0
302,16,NV,0
318,16,NV,0
345,17,NV,0
364,18,NV,0
384,19,NV,0
414,23,NV,0
443,24,NV,0
443,24,NV,0
484,27,NV,0
497,27,NV,0
497,27,NV,0
528,30,NV,0
542,32,NV,0
546,32,NV,0
557,35,NV,0
565,36,NV,0
576,36,NV,0
581,38,NV,0
600,38,NV,0
609,39,NV,0
616,41,NV,0
629,41,NV,0
629,41,NV,0
632,42,NV,0
635,42,NV,0
638,42,NV,0
641,43,NV,0
645,43,NV,0
649,44,NV,0
652,44,NV,0
662,45,NV,0
672,46,NV,0
688,48,NV,0
729,48,NV,0
736,48,NV,0
744,48,NV,0
748,48,NV,0
751,49,NV,0
760,50,NV,0
766,51,NV,0
773,51,NV,0
773,51,NV,0
780,51,NV,0
782,51,NV,0
796,51,NV,0
796,51,NV,0
796,51,NV,0
809,52,NV,0
812,52,NV,0
814,52,NV,0
814,52,NV,0
814,52,NV,0
832,52,NV,0
832,52,NV,0
845,53,NV,0
847,53,NV,0
847,53,NV,0
847,53,NV,0
847,53,NV,0
847,53,NV,0
881,53,NV,0
884,53,NV,0
885,53,NV,0
888,53,NV,0
888,53,NV,0
889,53,NV,0
890,53,NV,0
891,53,NV,0
891,53,NV,0
892,53,NV,0
892,53,NV,0
892,53,NV,0
894,53,NV,0
894,53,NV,0
895,53,NV,0
899,53,NV,0
899,53,NV,0
900,53,NV,0
901,53,NV,0
903,53,NV,0
903,53,NV,0
907,53,NV,0
919,53,NV,0
934,53,NV,0
941,53,NV,0
941,53,NV,0
959,53,NV,0
959,53,NV,0
962,53,NV,0
962,53,NV,0
967,53,NV,0
980,53,NV,0
987,53,NV,0
987,53,NV,0
1000,53,NV,0
1003,53,NV,0
1003,53,NV,0
1005,53,NV,0
1020,53,NV,0
1033,53,NV,0
1036,53,NV,0
1036,53,NV,0
1037,53,NV,0
1038,53,NV,0
1038,53,NV,0
1045,53,NV,0
1047,53,NV,0
1052,53,NV,0
1065,53,NV,0
1065,53,NV,0
1066,53,NV,0
1070,53,NV,0
1075,53,NV,0
1086,53,NV,0
1086,53,NV,0
1100,53,NV,0
1105,53,NV,0
1105,53,NV,0
1106,53,NV,0
1106,53,NV,0
1143,53,NV,0
1143,53,NV,0
1150,53,NV,0
1153,54,NV,0
1153,54,NV,0
1158,54,NV,0
1158,54,NV,0
1175,54,NV,0
1175,54,NV,0
1204,54,NV,0
1211,54,NV,0
1213,54,NV,0
1228,54,NV,0
1238,54,NV,0
1240,54,NV,0
1267,55,NV,0
1280,55,NV,0
1280,55,NV,0
1285,55,NV,0
1297,55,NV,0
1297,55,NV,0
1297,55,NV,0
1320,55,NV,0
1338,55,NV,0
1338,55,NV,0
1352,55,NV,0
1352,55,NV,0
1352,55,NV,0
1352,55,NV,0
1357,55,NV,0
1368,55,NV,0
1370,55,NV,0
1370,55,NV,0
1375,55,NV,0
1408,55,NV,0
1408,55,NV,0
1452,55,NV,0
1463,56,NV,0
1466,56,NV,0
1476,56,NV,0
1486,56,NV,0
1499,56,NV,0
1514,56,NV,0
1707,56,NV,0
1717,56,NV,0
1733,56,NV,0
1748,56,NV,0
1767,56,NV,0
1797,56,NV,0
1816,56,NV,0
1846,56,NV,0
1896,56,NV,0
1907,56,NV,0
1929,56,NV,0
1950,56,NV,0
1962,56,NV,0
1973,56,NV,0
2008,56,NV,0
2028,57,NV,0
2032,58,NV,0
2056,58,NV,0
2088,58,NV,0
2123,59,NV,0
2154,59,NV,0
2167,59,NV,0
2184,59,NV,0
2197,59,NV,0
2222,59,NV,0
2241,60,NV,0
2254,60,NV,0
2271,61,NV,0
2271,61,NV,0
2294,63,NV,0
2305,63,NV,0
2305,63,NV,0
2335,65,NV,0
2343,65,NV,0
2343,65,NV,0
2381,65,NV,0
2387,65,NV,0
2406,65,NV,0
2406,65,NV,0
2414,65,NV,0
2433,65,NV,0
2444,65,NV,0
2451,65,NV,0
2459,67,NV,0
2466,67,NV,0
2466,67,NV,0
2471,67,NV,0
2477,67,NV,0
2500,67,NV,0
2500,67,NV,0
2517,67,NV,0
2530,67,NV,0
2539,67,NV,0
2550,67,NV,0
2562,67,NV,0
2565,67,NV,0
2569,67,NV,0
2581,67,NV,0
2582,67,NV,0
2586,67,NV,0
2586,67,NV,0
2609,68,NV,0
2635,68,NV,0
2641,68,NV,0
2652,68,NV,0
2652,68,NV,0
2670,68,NV,0
2686,68,NV,0
2686,68,NV,0
2703,68,NV,0
2735,68,NV,0
2754,68,NV,0
2757,68,NV,0
2777,68,NV,0
2777,68,NV,0
2816,68,NV,0
2816,68,NV,0
2856,68,NV,0
2886,68,NV,0
2931,68,NV,0
3010,68,NV,0
3062,68,NV,0
3091,68,NV,0
3156,68,NV,0
3212,68,NV,0
3315,68,NV,0
3469,69,NV,0
3469,69,NV,0
3579,69,NV,0
3579,69,NV,0
3894,71,NV,0
4030,71,NV,0
4209,71,NV,0
